cik,form,coname,fyear,fsize,url,sbi,lengthpart1,lengthpart2,lengthpart3,lengthpart4,missingPart1,missingPart2,missingPart3,missingPart4
352988,"10-KSB","COMTEX NEWS NETWORK INC",2007,1.161881,"https://www.sec.gov/Archives/edgar/data/352988/0001188112-07-002880.txt",1,0,0,157364,0,1,1,0,1
352991,"10-KSB","ADVANCED OXYGEN TECHNOLOGIES INC",2002,.157416,"https://www.sec.gov/Archives/edgar/data/352991/0000352991-02-000006.txt",1,21908,29447,20744,0,0,0,0,1
352991,"10-KSB","ADVANCED OXYGEN TECHNOLOGIES INC",2003,2.808932,"https://www.sec.gov/Archives/edgar/data/352991/0000352991-03-000010.txt",1,25602,50259,2521348,0,0,0,0,1
352991,"10-KSB","ADVANCED OXYGEN TECHNOLOGIES INC",2004,.434305,"https://www.sec.gov/Archives/edgar/data/352991/0000352991-04-000004.txt",1,25307,38061,269990,0,0,0,0,1
352991,"10-KSB","ADVANCED OXYGEN TECHNOLOGIES INC",2007,.824191,"https://www.sec.gov/Archives/edgar/data/352991/0000352991-07-000005.txt",1,38435,33902,520507,0,0,0,0,1
352991,"10-K","ADVANCED OXYGEN TECHNOLOGIES INC",1998,.066621,"https://www.sec.gov/Archives/edgar/data/352991/0000352991-98-000018.txt",0,15612,5779,41663,0,0,0,0,1
352991,"10-KSB","ADVANCED OXYGEN TECHNOLOGIES INC",1999,.062592,"https://www.sec.gov/Archives/edgar/data/352991/0000352991-99-000015.txt",1,18158,19661,20604,0,0,0,0,1
352998,"10-K","IGI INC",2001,.229598,"https://www.sec.gov/Archives/edgar/data/352998/0000910647-02-000052.txt",0,42708,43596,1665,134248,0,0,0,0
352998,"10-K","IGI INC",2002,.830746,"https://www.sec.gov/Archives/edgar/data/352998/0000910647-03-000079.txt",0,28563,29792,2307,748972,0,0,0,0
352998,"10-K","IGI INC",2003,.562886,"https://www.sec.gov/Archives/edgar/data/352998/0000910647-04-000182.txt",0,39101,46678,2226,465939,0,0,0,0
352998,"10-K","IGI INC",2004,.240531,"https://www.sec.gov/Archives/edgar/data/352998/0000910647-05-000115.txt",0,47127,39119,4886,141901,0,0,0,0
352998,"10-KSB","IGI INC",2006,.743848,"https://www.sec.gov/Archives/edgar/data/352998/0000950156-07-000235.txt",1,15631,41560,302904,0,0,0,0,1
352998,"10-KSB","IGI INC",2007,.372517,"https://www.sec.gov/Archives/edgar/data/352998/0000950156-08-000099.txt",1,9925,43201,91193,0,0,0,0,1
35305,"10-KSB","RESOURCE GENERAL CORP",1996,.091085,"https://www.sec.gov/Archives/edgar/data/35305/0000950152-97-002345.txt",1,7410,69000,7138,0,0,0,0,1
353286,"10-K","FERROFLUIDICS CORP",1999,.223913,"https://www.sec.gov/Archives/edgar/data/353286/0000950135-99-004407.txt",0,31002,144807,1350,38620,0,0,0,0
353482,"10-K","VIRAGEN INC",2002,1.126011,"https://www.sec.gov/Archives/edgar/data/353482/0000950144-02-010099.txt",0,65487,40912,52774,166666,0,0,0,0
353601,"10-KSB","AMERICAN RIVERS OIL CO",1996,.248993,"https://www.sec.gov/Archives/edgar/data/353601/0000918402-96-000109.txt",1,26866,20737,20061,174624,0,0,0,0
353601,"10-KSB","AMERICAN RIVERS OIL CO",1997,.376439,"https://www.sec.gov/Archives/edgar/data/353601/0001000096-97-000434.txt",1,30221,20532,19561,299114,0,0,0,0
353601,"10-KSB","AMERICAN RIVERS OIL CO",1998,.13025,"https://www.sec.gov/Archives/edgar/data/353601/0001050502-98-000129.txt",1,21993,11555,16850,74568,0,0,0,0
353634,"10-KSB","NESS ENERGY INTERNATIONAL INC /NV/",2001,.146786,"https://www.sec.gov/Archives/edgar/data/353634/0001010549-02-000155.txt",1,22670,19519,99485,0,0,0,0,1
353634,"10-KSB","NESS ENERGY INTERNATIONAL INC /NV/",2002,.159893,"https://www.sec.gov/Archives/edgar/data/353634/0001108017-03-000224.txt",1,21025,13932,119641,0,0,0,0,1
353634,"10-KSB","NESS ENERGY INTERNATIONAL INC /NV/",2006,1.058456,"https://www.sec.gov/Archives/edgar/data/353634/0001140361-07-007792.txt",1,1105,260,171114,0,0,0,0,1
353650,"10-K","BWC FINANCIAL CORP",1994,.111447,"https://www.sec.gov/Archives/edgar/data/353650/0000353650-95-000004.txt",0,32225,93,407,70322,0,0,0,0
353650,"10-K","BWC FINANCIAL CORP",1995,.111356,"https://www.sec.gov/Archives/edgar/data/353650/0000353650-96-000002.txt",0,30202,95,379,74234,0,0,0,0
353650,"10-K","BWC FINANCIAL CORP",1997,.127005,"https://www.sec.gov/Archives/edgar/data/353650/0000353650-98-000002.txt",0,28737,95,379,90926,0,0,0,0
353779,"10-K","TELEVIDEO INC",2002,.498481,"https://www.sec.gov/Archives/edgar/data/353779/0000891618-03-000764.txt",0,35556,82334,697,24534,0,0,0,0
353779,"10-K","TELEVIDEO SYSTEMS INC",1999,.201117,"https://www.sec.gov/Archives/edgar/data/353779/0000912057-00-003167.txt",0,23366,77850,1032,90909,0,0,0,0
353779,"10-K","TELEVIDEO INC",2000,.148074,"https://www.sec.gov/Archives/edgar/data/353779/0000912057-01-006963.txt",0,32043,91934,1030,15135,0,0,0,0
353779,"10-K","TELEVIDEO INC",2001,.374697,"https://www.sec.gov/Archives/edgar/data/353779/0000912057-02-005754.txt",0,113772,384,10,13071,0,0,0,0
353779,"10-K","TELEVIDEO INC",2003,.437283,"https://www.sec.gov/Archives/edgar/data/353779/0001173280-04-000008.txt",0,38707,112123,7062,19833,0,0,0,0
353779,"10-K","TELEVIDEO INC",2004,.367294,"https://www.sec.gov/Archives/edgar/data/353779/0001173280-05-000010.txt",0,28835,103207,6968,19886,0,0,0,0
353793,"10-KSB","UTAH RESOURCES INTERNATIONAL INC",1998,.169852,"https://www.sec.gov/Archives/edgar/data/353793/0000096313-99-000074.txt",1,61777,13196,89021,0,0,0,0,1
353793,"10-KSB","UTAH RESOURCES INTERNATIONAL INC",1996,.205264,"https://www.sec.gov/Archives/edgar/data/353793/0000950124-97-003147.txt",1,66560,17693,114746,0,0,0,0,1
353793,"10-KSB","UTAH RESOURCES INTERNATIONAL INC",1997,.157725,"https://www.sec.gov/Archives/edgar/data/353793/0000950137-98-001285.txt",1,50149,7080,92223,0,0,0,0,1
353943,"10-K","EVERGREEN RESOURCES INC",1995,.130837,"https://www.sec.gov/Archives/edgar/data/353943/0000912057-95-005017.txt",0,36612,38,290,86675,0,0,0,0
354195,"10-KSB","ABF ENERGY CORP",2000,.061283,"https://www.sec.gov/Archives/edgar/data/354195/0001015769-01-000082.txt",1,15221,36980,5015,0,0,0,0,1
354260,"10-K","SOFTECH INC",1996,.110612,"https://www.sec.gov/Archives/edgar/data/354260/0000910647-96-000145.txt",0,19842,18613,1580,64158,0,0,0,0
354260,"10-K","SOFTECH INC",1997,.115464,"https://www.sec.gov/Archives/edgar/data/354260/0000910647-97-000199.txt",0,21121,21025,1681,65752,0,0,0,0
354260,"10-K","SOFTECH INC",2001,.165623,"https://www.sec.gov/Archives/edgar/data/354260/0001133884-01-500524.txt",0,23628,22168,19465,95810,0,0,0,0
354260,"10-KSB","SOFTECH INC",2002,.125987,"https://www.sec.gov/Archives/edgar/data/354260/0001133884-02-000999.txt",1,16396,20785,84310,0,0,0,0,1
354260,"10-KSB","SOFTECH INC",2004,.143513,"https://www.sec.gov/Archives/edgar/data/354260/0001188112-04-001287.txt",1,12642,28992,96929,0,0,0,0,1
354260,"10-KSB","SOFTECH INC",2005,.125421,"https://www.sec.gov/Archives/edgar/data/354260/0001188112-05-001560.txt",1,10992,25468,84321,0,0,0,0,1
354260,"10-KSB","SOFTECH INC",2006,.12717,"https://www.sec.gov/Archives/edgar/data/354260/0001188112-06-002672.txt",1,10759,30983,80427,0,0,0,0,1
354260,"10-K","SOFTECH INC",2007,.123519,"https://www.sec.gov/Archives/edgar/data/354260/0001188112-07-002663.txt",1,10680,27674,80592,0,0,0,0,1
354260,"10-K","SOFTECH INC",2003,.146086,"https://www.sec.gov/Archives/edgar/data/354260/0001231742-03-000064.txt",0,3515,0,143337,0,0,1,0,1
354278,"10-K","CHEMFIX TECHNOLOGIES INC",1997,.199231,"https://www.sec.gov/Archives/edgar/data/354278/0000354278-97-000008.txt",0,55272,3103,12826,118349,0,0,0,0
354383,"10-KSB","PRAB INC",1999,.097362,"https://www.sec.gov/Archives/edgar/data/354383/0000889697-00-000013.txt",1,8947,8269,74616,0,0,0,0,1
354383,"10-KSB","PRAB INC",1997,.102717,"https://www.sec.gov/Archives/edgar/data/354383/0000889697-98-000044.txt",1,9618,7292,78483,0,0,0,0,1
354383,"10-KSB","PRAB INC",1998,.102136,"https://www.sec.gov/Archives/edgar/data/354383/0000889697-99-000007.txt",1,9229,9070,76680,0,0,0,0,1
354383,"10-KSB","PRAB INC",1995,.101301,"https://www.sec.gov/Archives/edgar/data/354383/0000950009-96-000044.txt",1,13947,8350,71864,0,0,0,0,1
354383,"10-KSB","PRAB INC",1996,.104798,"https://www.sec.gov/Archives/edgar/data/354383/0000950009-97-000039.txt",1,12722,8630,76345,0,0,0,0,1
354383,"10-KSB","PRAB INC",2002,.111739,"https://www.sec.gov/Archives/edgar/data/354383/0000950124-03-000167.txt",1,11962,11591,80528,0,0,0,0,1
354383,"10-KSB","PRAB INC",2003,.474874,"https://www.sec.gov/Archives/edgar/data/354383/0000950124-04-000225.txt",1,12727,14632,-25071,108428,0,0,0,0
354564,"10-KSB","MEDIA SOURCE INC",2001,.108585,"https://www.sec.gov/Archives/edgar/data/354564/0000354564-02-000002.txt",1,8547,18886,76338,0,0,0,0,1
354564,"10-K","MEDIA SOURCE INC",2000,.113174,"https://www.sec.gov/Archives/edgar/data/354564/0001131403-01-500003.txt",1,9940,15426,83109,0,0,0,0,1
354567,"10-K","UNITED HERITAGE CORP",1998,.112805,"https://www.sec.gov/Archives/edgar/data/354567/0001051622-98-000022.txt",0,17553,21265,5866,62108,0,0,0,0
354567,"10-KSB","UNITED HERITAGE CORP",2002,.16258,"https://www.sec.gov/Archives/edgar/data/354567/0001144204-02-000430.txt",1,35216,13646,14704,90902,0,0,0,0
354567,"10-KSB","UNITED HERITAGE CORP",2003,.160358,"https://www.sec.gov/Archives/edgar/data/354567/0001144204-03-003391.txt",1,33464,21609,15479,82652,0,0,0,0
354567,"10-KSB","UNITED HERITAGE CORP",2004,.232807,"https://www.sec.gov/Archives/edgar/data/354567/0001144204-04-009236.txt",1,34578,43865,25047,122979,0,0,0,0
354567,"10-KSB","UNITED HERITAGE CORP",2005,.328963,"https://www.sec.gov/Archives/edgar/data/354567/0001144204-05-020511.txt",1,34487,43974,243702,0,0,0,0,1
354567,"10-KSB","UNITED HERITAGE CORP",2006,2.682334,"https://www.sec.gov/Archives/edgar/data/354567/0001144204-06-028535.txt",1,0,0,502232,0,1,1,0,1
354655,"10-K","BOLT TECHNOLOGY CORP",2000,.10668,"https://www.sec.gov/Archives/edgar/data/354655/0000950130-00-005151.txt",0,18498,18711,985,61884,0,0,0,0
354655,"10-K","BOLT TECHNOLOGY CORP",2002,.201868,"https://www.sec.gov/Archives/edgar/data/354655/0000950130-02-006741.txt",0,18912,29597,1539,145396,0,0,0,0
354655,"10-K","BOLT TECHNOLOGY CORP",2001,.101454,"https://www.sec.gov/Archives/edgar/data/354655/0001021408-01-507250.txt",0,19012,18326,1393,57513,0,0,0,0
354655,"10-K","BOLT TECHNOLOGY CORP",2003,.982298,"https://www.sec.gov/Archives/edgar/data/354655/0001193125-03-055244.txt",0,19293,33542,1593,253782,0,0,0,0
354655,"10-K","BOLT TECHNOLOGY CORP",2004,.908457,"https://www.sec.gov/Archives/edgar/data/354655/0001193125-04-163287.txt",0,20591,35087,1782,247354,0,0,0,0
354767,"10-KSB","CAPCO ENERGY INC",2000,.206115,"https://www.sec.gov/Archives/edgar/data/354767/0001090002-01-000113.txt",1,16377,8366,14493,161982,0,0,0,0
354767,"10-KSB","CAPCO ENERGY INC",2001,.219362,"https://www.sec.gov/Archives/edgar/data/354767/0001090002-02-000142.txt",1,38948,16222,18130,141047,0,0,0,0
354767,"10-KSB","CAPCO ENERGY INC",2003,.345902,"https://www.sec.gov/Archives/edgar/data/354767/0001090002-04-000114.txt",1,24556,23699,19670,190240,0,0,0,0
354807,"10-K","MSI ELECTRONICS INC",2000,.051565,"https://www.sec.gov/Archives/edgar/data/354807/0000354807-01-500004.txt",0,5202,7269,909,33578,0,0,0,0
354807,"10-K","MSI ELECTRONICS INC",1998,.068578,"https://www.sec.gov/Archives/edgar/data/354807/0000950116-98-002511.txt",0,7588,8001,1007,46932,0,0,0,0
354807,"10-K","MSI ELECTRONICS INC",1999,.059436,"https://www.sec.gov/Archives/edgar/data/354807/0000950116-99-002319.txt",0,5592,7702,991,39985,0,0,0,0
354813,"10-KSB","INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC",2002,.559346,"https://www.sec.gov/Archives/edgar/data/354813/0000936392-02-000889.txt",1,31602,78247,1001,19135,0,0,0,0
354813,"10-KSB","INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC",2003,.44491,"https://www.sec.gov/Archives/edgar/data/354813/0000936392-03-001233.txt",1,28253,80310,14185,0,0,0,0,1
354813,"10-KSB","INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC",2004,.317602,"https://www.sec.gov/Archives/edgar/data/354813/0000936392-04-000797.txt",1,20251,74517,20178,0,0,0,0,1
354813,"10-KSB","INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC",2007,.434854,"https://www.sec.gov/Archives/edgar/data/354813/0000936392-07-000610.txt",1,34180,99743,13188,0,0,0,0,1
354813,"10-K","INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC",1998,.158967,"https://www.sec.gov/Archives/edgar/data/354813/0000936392-99-000355.txt",0,32176,3331,926,114616,0,0,0,0
354948,"10-K","FIRST FINANCIAL CORP /RI/",2001,.319516,"https://www.sec.gov/Archives/edgar/data/354948/0000912057-02-014941.txt",0,58084,213085,28637,8497,0,0,0,0
354948,"10-K","FIRST FINANCIAL CORP /RI/",2000,.269961,"https://www.sec.gov/Archives/edgar/data/354948/0000927016-01-001541.txt",0,55089,172186,491,32885,0,0,0,0
354948,"10-K","FIRST FINANCIAL CORP /RI/",1997,.235969,"https://www.sec.gov/Archives/edgar/data/354948/0000927016-98-001180.txt",0,60574,153363,433,11220,0,0,0,0
354948,"10-K","FIRST FINANCIAL CORP /RI/",1998,.271858,"https://www.sec.gov/Archives/edgar/data/354948/0000927016-99-001053.txt",0,59959,174921,433,26590,0,0,0,0
354948,"10-K","FIRST FINANCIAL CORP /RI/",1999,.244161,"https://www.sec.gov/Archives/edgar/data/354948/0000950109-00-001170.txt",0,56995,167908,427,9152,0,0,0,0
354992,"10-KSB","PANATECH RESEARCH & DEVELOPMENT CORP",1995,.065862,"https://www.sec.gov/Archives/edgar/data/354992/0000950135-95-001341.txt",1,3671,17333,42673,0,0,0,0,1
355007,"10-KSB","BIO LOGIC SYSTEMS CORP",1997,.120512,"https://www.sec.gov/Archives/edgar/data/355007/0000912057-97-018793.txt",1,49691,76,281,63071,0,0,0,0
355007,"10-KSB","BIO LOGIC SYSTEMS CORP",1996,.111119,"https://www.sec.gov/Archives/edgar/data/355007/0000948027-96-000057.txt",1,47603,86,253,57646,0,0,0,0
355007,"10-KSB","BIO LOGIC SYSTEMS CORP",1998,.109216,"https://www.sec.gov/Archives/edgar/data/355007/0000950110-98-000697.txt",1,49371,78,247,54308,0,0,0,0
355007,"10-KSB","BIO LOGIC SYSTEMS CORP",2001,.106826,"https://www.sec.gov/Archives/edgar/data/355007/0000950131-01-501650.txt",1,48894,121,201,52289,0,0,0,0
355199,"10-KSB","ESSEX CORPORATION",1999,.157997,"https://www.sec.gov/Archives/edgar/data/355199/0000355199-00-000001.txt",1,56369,222,94966,0,0,0,0,1
355199,"10-KSB","ESSEX CORPORATION",2000,.17178,"https://www.sec.gov/Archives/edgar/data/355199/0000355199-01-000002.txt",1,60561,221,104851,0,0,0,0,1
355199,"10-KSB","ESSEX CORPORATION",2001,.239551,"https://www.sec.gov/Archives/edgar/data/355199/0000355199-02-000004.txt",1,128644,221,104544,0,0,0,0,1
355199,"10-KSB","ESSEX CORPORATION",2002,.210018,"https://www.sec.gov/Archives/edgar/data/355199/0000355199-03-000009.txt",1,96744,218,106940,0,0,0,0,1
355199,"10-KSB","ESSEX CORPORATION",2003,.289118,"https://www.sec.gov/Archives/edgar/data/355199/0000355199-04-000007.txt",0,76981,44132,65808,94151,0,0,0,0
355199,"10-KSB","ESSEX CORPORATION",1996,.190112,"https://www.sec.gov/Archives/edgar/data/355199/0000355199-97-000001.txt",1,62315,223,120712,0,0,0,0,1
355199,"10-KSB","ESSEX CORPORATION",1998,.16242,"https://www.sec.gov/Archives/edgar/data/355199/0000355199-99-000002.txt",1,61033,222,95033,0,0,0,0,1
355199,"10-K","ESSEX CORPORATION",2004,1.023248,"https://www.sec.gov/Archives/edgar/data/355199/0001193125-05-064355.txt",0,72430,41024,57219,78140,0,0,0,0
355300,"10-KSB","ADAIR INTERNATIONAL OIL & GAS INC",2002,.294349,"https://www.sec.gov/Archives/edgar/data/355300/0000355300-03-000002.txt",1,4330,367,133373,0,0,0,0,1
355300,"10-KSB","ENDEVCO INC",2003,.289261,"https://www.sec.gov/Archives/edgar/data/355300/0000355300-04-000001.txt",1,22876,21749,76839,0,0,0,0,1
355300,"10-KSB","ENDEVCO INC",2005,.340725,"https://www.sec.gov/Archives/edgar/data/355300/0000355300-06-000006.txt",1,19600,25102,79301,0,0,0,0,1
355300,"10-KSB","ENDEVCO INC",2006,.294892,"https://www.sec.gov/Archives/edgar/data/355300/0000355300-07-000006.txt",1,21767,24871,80076,0,0,0,0,1
355300,"10-K","ENDEVCO INC",2007,.322613,"https://www.sec.gov/Archives/edgar/data/355300/0000355300-08-000013.txt",0,22983,27014,98625,0,0,0,0,1
355300,"10-KSB","ADAIR INTERNATIONAL OIL & GAS INC",1997,.348714,"https://www.sec.gov/Archives/edgar/data/355300/0000950129-97-003383.txt",1,3474,53103,100415,187681,0,0,0,0
355300,"10-KSB","ADAIR INTERNATIONAL OIL & GAS INC",1998,.129029,"https://www.sec.gov/Archives/edgar/data/355300/0001015402-98-000329.txt",1,1263,583,120532,0,0,0,0,1
355300,"10-KSB","ADAIR INTERNATIONAL OIL & GAS INC",1999,.14163,"https://www.sec.gov/Archives/edgar/data/355300/0001015402-99-001043.txt",1,24600,20234,91402,0,0,0,0,1
355431,"10-K","INSITUFORM EAST INC",2000,.617027,"https://www.sec.gov/Archives/edgar/data/355431/0000355431-00-000005.txt",0,34207,88250,38776,446338,0,0,0,0
355431,"10-K","INSITUFORM EAST INC",2001,.230005,"https://www.sec.gov/Archives/edgar/data/355431/0000355431-01-500006.txt",0,37724,84526,41991,59997,0,0,0,0
355431,"10-KSB","INSITUFORM EAST INC",2002,.179468,"https://www.sec.gov/Archives/edgar/data/355431/0000355431-02-000008.txt",1,32549,89337,49988,0,0,0,0,1
355431,"10-KSB","INSITUFORM EAST INC",2003,.201156,"https://www.sec.gov/Archives/edgar/data/355431/0000355431-03-000011.txt",1,27920,77024,89702,0,0,0,0,1
355431,"10-K","INSITUFORM EAST INC",1998,.141431,"https://www.sec.gov/Archives/edgar/data/355431/0000355431-98-000004.txt",0,125524,104,434,7664,0,0,0,0
355431,"10-K","INSITUFORM EAST INC",1999,.150704,"https://www.sec.gov/Archives/edgar/data/355431/0000355431-99-000006.txt",0,134912,104,417,8709,0,0,0,0
355431,"10-K","INSITUFORM EAST INC",1995,.128409,"https://www.sec.gov/Archives/edgar/data/355431/0000916641-95-000316.txt",0,38543,44928,30901,6404,0,0,0,0
355431,"10-KSB","INEI CORP",2004,.441385,"https://www.sec.gov/Archives/edgar/data/355431/0001193125-04-166931.txt",1,9335,52596,48357,0,0,0,0,1
355469,"10-KSB","TOP AIR MANUFACTURING INC",1996,.094245,"https://www.sec.gov/Archives/edgar/data/355469/0001011240-96-000001.txt",1,16095,12215,60638,0,0,0,0,1
355469,"10-KSB","TOP AIR MANUFACTURING INC",1997,.138389,"https://www.sec.gov/Archives/edgar/data/355469/0001011240-97-000078.txt",1,18856,14054,99219,0,0,0,0,1
355469,"10-KSB","TOP AIR MANUFACTURING INC",1998,.182761,"https://www.sec.gov/Archives/edgar/data/355469/0001011240-98-000055.txt",1,18023,14738,144437,0,0,0,0,1
355469,"10-KSB","TOP AIR MANUFACTURING INC",1999,.430262,"https://www.sec.gov/Archives/edgar/data/355469/0001011240-99-000065.txt",1,21900,18180,383637,0,0,0,0,1
355590,"10-KSB","BGI INC",1999,.122405,"https://www.sec.gov/Archives/edgar/data/355590/0001015402-00-001010.txt",1,28119,64787,22662,0,0,0,0,1
355590,"10-KSB","BGI INC",2001,.189259,"https://www.sec.gov/Archives/edgar/data/355590/0001135745-02-000029.txt",1,24189,74135,85282,0,0,0,0,1
355590,"10-KSB","BGI INC",2002,.276883,"https://www.sec.gov/Archives/edgar/data/355590/0001135745-03-000004.txt",1,25717,76254,169085,0,0,0,0,1
355627,"10-KSB","CTI GROUP HOLDINGS INC",2004,.584197,"https://www.sec.gov/Archives/edgar/data/355627/0000893220-05-000737.txt",1,173164,5129,46055,54440,0,0,0,0
355627,"10-KSB","CTI GROUP HOLDINGS INC",2007,.5736,"https://www.sec.gov/Archives/edgar/data/355627/0000893220-08-000917.txt",1,69891,158524,2135,28207,0,0,0,0
355627,"10-KSB","CTI GROUP HOLDINGS INC",1996,.185775,"https://www.sec.gov/Archives/edgar/data/355627/0000912057-96-013504.txt",1,22074,56248,13085,89031,0,0,0,0
355627,"10-KSB","CTI GROUP HOLDINGS INC",2000,.151599,"https://www.sec.gov/Archives/edgar/data/355627/0000950116-00-001653.txt",1,28239,90266,26835,0,0,0,0,1
355627,"10-KSB","CTI GROUP HOLDINGS INC",2003,.245449,"https://www.sec.gov/Archives/edgar/data/355627/0000950116-04-001030.txt",1,64394,115889,4762,53769,0,0,0,0
355627,"10-KSB","CTI GROUP HOLDINGS INC",1999,.150219,"https://www.sec.gov/Archives/edgar/data/355627/0000950116-99-001369.txt",1,27695,80045,36627,0,0,0,0,1
355627,"10-KSB","CTI GROUP HOLDINGS INC",1998,.344642,"https://www.sec.gov/Archives/edgar/data/355627/0001047469-98-044475.txt",1,27910,71561,237313,0,0,0,0,1
355699,"10-K","HABER INC",1998,.109317,"https://www.sec.gov/Archives/edgar/data/355699/0000355699-99-000002.txt",0,7959,6992,5872,88391,0,0,0,0
355699,"10-K","HABER INC",2001,.107563,"https://www.sec.gov/Archives/edgar/data/355699/0001157228-02-000003.txt",0,0,0,7800,75754,1,1,0,0
355787,"10-K","PRICE COMMUNICATIONS CORP",1995,.194221,"https://www.sec.gov/Archives/edgar/data/355787/0000950123-96-001120.txt",0,35389,72257,1223,76905,0,0,0,0
355906,"10-KSB","AVIATION GROUP INC",2000,.272021,"https://www.sec.gov/Archives/edgar/data/355906/0000930661-00-002531.txt",1,68527,142520,53736,0,0,0,0,1
355906,"10-KSB","AVIATION GROUP INC",1999,.742837,"https://www.sec.gov/Archives/edgar/data/355906/0000930661-99-002350.txt",1,54027,38532,640535,0,0,0,0,1
355906,"10-KSB","AVIATION GROUP INC",1998,.381425,"https://www.sec.gov/Archives/edgar/data/355906/0000950134-98-008126.txt",1,52724,110490,208523,0,0,0,0,1
356037,"10-K","CSP INC /MA/",1995,.184519,"https://www.sec.gov/Archives/edgar/data/356037/0000903893-95-000061.txt",0,29571,1597,835,145503,0,0,0,0
356292,"10-KSB","NEXT GENERATION MEDIA CORP",2005,.104998,"https://www.sec.gov/Archives/edgar/data/356292/0001019687-06-000723.txt",1,7879,25935,12049,54931,0,0,0,0
356292,"10-KSB","NEXT GENERATION MEDIA CORP",2001,.092266,"https://www.sec.gov/Archives/edgar/data/356292/0001094328-02-000093.txt",1,7857,25489,11633,43696,0,0,0,0
356292,"10-KSB","NEXT GENERATION MEDIA CORP",2002,.089481,"https://www.sec.gov/Archives/edgar/data/356292/0001094328-03-000098.txt",1,7554,23552,11318,43340,0,0,0,0
356292,"10-KSB","NEXT GENERATION MEDIA CORP",2004,.086508,"https://www.sec.gov/Archives/edgar/data/356292/0001094328-05-000068.txt",1,7117,24593,10014,41202,0,0,0,0
356292,"10-KSB","NEXT GENERATION MEDIA CORP",2006,.093094,"https://www.sec.gov/Archives/edgar/data/356292/0001094328-07-000016.txt",1,7360,25527,9391,46919,0,0,0,0
356292,"10-KSB","NEXT GENERATION MEDIA CORP",2007,.859812,"https://www.sec.gov/Archives/edgar/data/356292/0001188112-08-001263.txt",1,8264,34279,10319,61183,0,0,0,0
356342,"10-K","MINING SERVICES INTERNATIONAL CORP/",1999,.307977,"https://www.sec.gov/Archives/edgar/data/356342/0000096313-00-000071.txt",0,35416,23245,1380,240521,0,0,0,0
356342,"10-K","MINING SERVICES INTERNATIONAL CORP/",2002,.198668,"https://www.sec.gov/Archives/edgar/data/356342/0000096313-03-000025.txt",0,14545,23809,15459,138571,0,0,0,0
356342,"10-K","NEVADA CHEMICALS INC",2003,.17846,"https://www.sec.gov/Archives/edgar/data/356342/0000096313-04-000039.txt",0,14236,29262,1373,127607,0,0,0,0
356342,"10-K","NEVADA CHEMICALS INC",2004,.165708,"https://www.sec.gov/Archives/edgar/data/356342/0000096313-05-000086.txt",0,16811,28056,1418,112677,0,0,0,0
356342,"10-K","NEVADA CHEMICALS INC",2005,1.402602,"https://www.sec.gov/Archives/edgar/data/356342/0001104659-06-018537.txt",0,0,0,180368,0,1,1,0,1
356446,"10-KSB","PURE WORLD INC",2000,.134126,"https://www.sec.gov/Archives/edgar/data/356446/0000356446-01-000004.txt",1,19551,69901,28399,8810,0,0,0,0
356446,"10-KSB","PURE WORLD INC",2001,.127403,"https://www.sec.gov/Archives/edgar/data/356446/0000356446-02-000005.txt",1,19967,71589,23228,7714,0,0,0,0
356446,"10-KSB","PURE WORLD INC",2002,.137393,"https://www.sec.gov/Archives/edgar/data/356446/0000356446-03-000003.txt",1,19251,74365,22634,16334,0,0,0,0
356446,"10-KSB","PURE WORLD INC",2003,.341444,"https://www.sec.gov/Archives/edgar/data/356446/0000356446-04-000008.txt",1,19730,69320,26475,220548,0,0,0,0
356446,"10-KSB","PURE WORLD INC",2004,.148455,"https://www.sec.gov/Archives/edgar/data/356446/0000356446-05-000012.txt",1,19965,79746,25806,17878,0,0,0,0
356446,"10-KSB","AMERICAN HOLDINGS INC /DE/",1995,.112045,"https://www.sec.gov/Archives/edgar/data/356446/0000356446-96-000008.txt",1,8014,65663,21119,8891,0,0,0,0
356446,"10-KSB","PURE WORLD INC",1996,.126338,"https://www.sec.gov/Archives/edgar/data/356446/0000356446-97-000008.txt",1,19244,60144,27086,11062,0,0,0,0
356446,"10-KSB","PURE WORLD INC",1997,.133667,"https://www.sec.gov/Archives/edgar/data/356446/0000356446-98-000003.txt",1,19614,65341,27041,13058,0,0,0,0
356590,"10-KSB","TREE TOP INDUSTRIES, INC.",2007,1.586238,"https://www.sec.gov/Archives/edgar/data/356590/0001065949-08-000061.txt",1,0,0,301331,0,1,1,0,1
356590,"10-KSB","GOHEALTH MD INC",2001,.218602,"https://www.sec.gov/Archives/edgar/data/356590/0001111865-02-000110.txt",1,24629,90991,-64412,161320,0,0,0,0
356590,"10-KSB","GOHEALTH MD INC",2002,.136718,"https://www.sec.gov/Archives/edgar/data/356590/0001140437-03-000213.txt",1,5638,45566,17646,62496,0,0,0,0
356590,"10-KSB","GOHEALTH MD INC",2000,.183049,"https://www.sec.gov/Archives/edgar/data/356590/0001141181-01-500019.txt",1,44137,81723,-59847,113837,0,0,0,0
